state,county,last_sdx_code,frst_sdx_code,hh_size,treat,treat1overN,treatMoverN,confdr_hh_count,frac_confdr_count_men,confdr_hh_count_1861,confdr_hh_binary_1861,frac_confdr_count_men_1861,confdr_hh_MoverN,confdr_any_MoverN,frac_confdr_MoverN_men,children_size,sons_size,slaves_hh_count,realprop_head,realprop_hsum,confdr_hh_binary,battle_county
Florida,LEON,L0184,F468,12,1,1,1,5,0.833333333333333,1,1,0.166666666666667,5,1,0.833333333333333,7,4,0,600,600,1,1
Florida,LEON,L1205,F063,7,0,0,0,0,0,0,0,0,0,0,0,3,1,0,150,150,0,1
Florida,LEON,L0312,F602,8,0,0,0,0,0,0,0,0,0,0,0,6,2,0,600,600,0,1
Florida,LEON,L1238,F024,12,1,1,1,6,1,1,1,0.166666666666667,5,1,0.833333333333333,7,3,0,500,500,1,1
Florida,LEON,L1225,F561,7,1,1,1,6,1,6,1,1,6,1,1,4,3,0,0,0,1,1
Florida,LEON,L0549,F063,12,0,0,0,3,0.75,1,1,0.25,3,1,0.75,6,1,0,800,800,1,1
Florida,LEON,L0714,F376,6,1,1,1,0,0,0,0,0,0,0,0,3,0,0,2000,2000,0,1
Florida,LEON,L0427,F780,14,0,0,0,7,0.7,5,1,0.5,7,1,0.7,11,8,12,2500,2500,1,1
Florida,LEON,L0980,F376,4,0,0,0,1,1,0,0,0,1,1,1,1,0,0,500,500,1,1
Florida,LEVY,L1418,F024,7,1,1,1,4,1,0,0,0,4,1,1,4,2,0,0,0,1,0
Florida,LEVY,L0879,F220,8,1,1,1,3,1,1,1,0.333333333333333,3,1,1,1,0,0,0,400,1,0
Florida,MADISON,L0883,F468,8,0,0,0,3,0.75,2,1,0.5,2,1,0.5,5,2,29,12000,12000,1,0
Florida,MADISON,L0837,F528,6,0,0,0,2,1,2,1,1,1,0.75,0.5,4,0,55,12000,12000,1,0
Florida,MADISON,L1578,F097,7,0,0,0,4,0.8,2,1,0.4,4,1,0.8,5,4,0,600,600,1,0
Florida,MADISON,L0438,F047,8,0,0.1,0.9,1,0.2,0,0,0,1,1,0.2,5,3,2,600,600,1,0
Florida,MADISON,L0091,F561,4,0,0,0,2,1,2,1,1,1.5,1,0.75,0,0,0,200,200,1,0
Florida,MADISON,L0879,F301,4,0,0.333333333333333,0.666666666666667,2,1,0,0,0,1.5,1,0.75,1,0,1,400,400,1,0
Florida,MADISON,L1101,F656,5,0,0,0,2,1,0,0,0,2,1,1,2,1,0,350,350,1,0
Florida,MADISON,L1148,F376,10,0,0,0,5,0.714285714285714,3,1,0.428571428571429,5,1,0.714285714285714,5,4,0,300,300,1,0
Florida,MADISON,L0340,F553,7,0,0,0,5,1,0,0,0,5,1,1,2,1,0,400,400,1,0
Florida,MADISON,L1522,F035,8,1,1,1,1,0.2,0,0,0,1,1,0.2,4,3,0,600,600,1,0
Florida,MADISON,L0456,F272,10,0,0,0,2,1,1,1,0.5,2,1,1,4,1,0,400,400,1,0
Florida,MADISON,L0456,F468,8,0,0,0,2,1,2,1,1,2,1,1,5,0,0,600,600,1,0
Florida,MADISON,L0136,F637,5,0,0,0,2,0.666666666666667,2,1,0.666666666666667,2,1,0.666666666666667,3,1,0,0,0,1,0
Florida,MADISON,L0232,F202,6,0,0,0,3,1,0,0,0,3,1,1,3,2,0,300,300,1,0
Florida,MADISON,L0708,F167,8,0,0,0,2,0.666666666666667,2,1,0.666666666666667,2,1,0.666666666666667,6,2,0,100,100,1,0
Florida,MADISON,L1559,F468,6,0,0,0,3,1,3,1,1,3,1,1,4,2,0,0,0,1,0
Florida,MADISON,L0306,F376,8,0,0.25,1,2,1,1,1,0.5,2,1,1,5,1,0,500,500,1,0
Florida,MADISON,L0777,F377,5,0,0,0,0,0,0,0,0,0,0,0,4,1,0,200,200,0,0
Florida,MADISON,L0102,F468,7,1,1,1,2,1,2,1,1,2,1,1,4,1,0,400,400,1,0
Florida,MADISON,L0309,F468,8,0,0.0714285714285714,0.857142857142857,4,1,4,1,1,4,1,1,5,2,0,200,200,1,0
Florida,MADISON,L0102,F561,8,0,0,0,0,0,0,0,0,0,0,0,4,1,0,300,300,0,0
Florida,MADISON,L1433,F533,8,1,1,1,4,0.8,3,1,0.6,4,1,0.8,5,3,0,400,400,1,0
Florida,MADISON,L0330,F468,12,0,0,0,7,1,3,1,0.428571428571429,7,1,1,9,5,0,200,200,1,0
Florida,MADISON,L1162,F376,7,1,1,1,4,1,2,1,0.5,2.66666666666667,1,0.666666666666667,4,3,46,100,100,1,0
Florida,MADISON,L0812,F202,7,1,1,1,4,0.666666666666667,0,0,0,4,1,0.666666666666667,5,5,5,200,200,1,0
Florida,MADISON,L0267,F602,11,0,0,0,4,1,1,1,0.25,4,1,1,9,3,7,500,500,1,0
Florida,MADISON,L0162,F063,7,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1000,1000,0,0
Florida,MADISON,L1365,F468,2,1,1,1,2,1,0,0,0,2,1,1,1,1,0,1200,1200,1,0
Florida,MADISON,L0558,F281,6,1,1,1,4,1,1,1,0.25,4,1,1,0,0,1,2000,2000,1,0
Florida,MADISON,L1065,F226,10,1,1,1,4,1,1,1,0.25,3,1,0.75,7,3,0,300,300,1,0
Florida,MADISON,L1177,F041,7,0,0,0,5,1,5,1,1,4,1,0.8,6,4,1,300,300,1,0
Florida,MADISON,L1276,F167,4,0,0,0,3,1,2,1,0.666666666666667,3,1,1,1,1,0,0,0,1,0
Florida,MADISON,L0159,F609,5,0,0,0,2,1,1,1,0.5,2,1,1,3,1,0,200,200,1,0
Florida,MADISON,L1162,F597,9,0,0,0,5,1,1,1,0.2,3,1,0.6,5,3,0,0,0,1,0
Florida,MARION,L0099,F723,11,1,1,1,2,0.666666666666667,2,1,0.666666666666667,1,0.75,0.333333333333333,4,1,0,0,0,1,0
Florida,MARION,L0136,F522,5,0,0,0,4,1,2,1,0.5,4,1,1,1,0,12,0,0,1,0
Florida,MARION,L0749,F609,7,1,1,1,1,0.333333333333333,0,0,0,1,1,0.333333333333333,3,2,0,0,0,1,0
Florida,MARION,L1380,F606,11,0,0,0,4,0.8,1,1,0.2,4,1,0.8,9,4,6,0,0,1,0
Florida,MARION,L0717,F366,9,0,0,0,6,1,4,1,0.666666666666667,6,1,1,5,3,1,0,0,1,0
Florida,MARION,L1100,F468,4,0,0,0,1,0.5,1,1,0.5,1,1,0.5,0,0,11,0,0,1,0
Florida,MARION,L0825,F561,8,0,0,0,5,1,4,1,0.8,5,1,1,5,3,0,0,0,1,0
Florida,MARION,L1013,F448,5,1,1,1,3,1,0,0,0,2.5,1,0.833333333333333,3,2,7,0,0,1,0
Florida,MARION,L0276,F024,11,0,0,0,4,0.666666666666667,0,0,0,3,1,0.5,6,3,0,0,0,1,0
Florida,MARION,L0679,F230,9,0,0,0,5,1,1,1,0.2,5,1,1,6,4,0,0,0,1,0
Florida,MARION,L0971,F045,8,0,0,0,6,1,3,1,0.5,6,1,1,5,4,2,0,0,1,0
Florida,MARION,L0020,F680,10,0,0,0,3,0.6,2,1,0.4,3,1,0.6,6,4,0,0,0,1,0
Florida,MARION,L0149,F286,10,0,0,0,3,1,0,0,0,2.5,1,0.833333333333333,8,2,0,0,0,1,0
Florida,MARION,L1588,F024,3,0,0,0,2,1,1,1,0.5,2,1,1,0,0,0,0,0,1,0
Florida,MARION,L1527,F301,12,0,0,0,8,1,2,1,0.25,8,1,1,7,4,18,7000,7000,1,0
Florida,MARION,L0605,F609,3,0,0,0,2,1,1,1,0.5,1.5,1,0.75,0,0,0,0,0,1,0
Florida,MARION,L1005,F351,8,1,1,1,3,0.5,1,1,0.166666666666667,3,1,0.5,5,4,0,0,0,1,0
Florida,MARION,L0388,F301,6,0,0,0,2,0.5,0,0,0,2,1,0.5,2,0,0,0,0,1,0
Florida,MARION,L0605,F077,9,0,0,0,6,1,1,1,0.166666666666667,5.5,1,0.916666666666667,6,4,0,0,0,1,0
Florida,MARION,L1105,F095,10,0,0,0,5,0.714285714285714,4,1,0.571428571428571,5,1,0.714285714285714,5,4,0,0,0,1,0
Florida,MARION,L0547,F035,8,0,0,0,3,1,1,1,0.333333333333333,3,1,1,4,2,0,0,0,1,0
Florida,NASSAU,L0190,F024,11,0,0.333333333333333,0.333333333333333,4,1,2,1,0.5,4,1,1,6,1,5,640,640,1,0
Florida,NASSAU,L0634,F468,8,1,1,1,3,0.75,2,1,0.5,3,1,0.75,6,3,0,0,0,1,0
Florida,NASSAU,L1594,F468,9,0,0,0,5,1,1,1,0.2,3,1,0.6,6,3,0,0,0,1,0
Florida,NASSAU,L0652,F376,3,0,0.5,0.5,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0
Florida,NASSAU,L1005,F032,4,0,0,0,2,1,2,1,1,2,1,1,1,0,1,0,0,1,0
Florida,NASSAU,L1476,F148,7,0,0,0,4,1,1,1,0.25,4,1,1,4,2,4,0,0,1,0
Florida,NASSAU,L1588,F376,12,0,0,0,7,1,3,1,0.428571428571429,7,1,1,10,6,0,0,0,1,0
Florida,NASSAU,L0892,F351,6,0,0,0,2,1,0,0,0,1,0.75,0.5,3,1,2,0,0,1,0
Florida,ORANGE,L1002,F468,9,0,0,0,5,1,0,0,0,5,1,1,6,3,0,0,0,1,0
Florida,ORANGE,L1059,F606,2,1,1,1,2,1,2,1,1,2,1,1,0,0,9,500,500,1,0
Florida,ORANGE,L1276,F024,9,0,0,0,2,0.5,2,1,0.5,2,1,0.5,7,3,0,500,500,1,0
Florida,ORANGE,L0892,F727,7,1,1,1,3,0.75,2,1,0.5,3,1,0.75,5,3,0,300,300,1,0
Florida,ORANGE,L1407,F499,9,0,0,0,2,0.666666666666667,0,0,0,2,1,0.666666666666667,5,1,0,400,400,1,0
Florida,PUTNAM,L0892,F301,6,0,0,0,4,1,0,0,0,3,1,0.75,3,2,0,0,0,1,0
Florida,PUTNAM,L0537,F125,11,0,0,0,3,0.6,1,1,0.2,3,1,0.6,6,2,0,0,0,1,0
Florida,PUTNAM,L1576,F024,12,0,0,0,7,0.777777777777778,0,0,0,7,1,0.777777777777778,8,6,0,0,0,1,0
Florida,PUTNAM,L1251,F063,9,0,0,0,5,1,2,1,0.4,4.5,1,0.9,6,4,0,0,0,1,0
Florida,SANTAROSA,L0624,F609,5,0,0,0,1,0.5,1,1,0.5,1,1,0.5,3,1,0,500,500,1,0
Florida,SANTAROSA,L0628,F351,4,0,0,0,3,1,0,0,0,3,1,1,2,2,0,0,0,1,0
Florida,SANTAROSA,L1142,F799,7,0,0,0,1,0.2,0,0,0,1,1,0.2,5,3,0,0,0,1,0
Florida,SANTAROSA,L1079,F196,10,0,0,0,4,0.666666666666667,3,1,0.5,4,1,0.666666666666667,7,5,0,0,0,1,0
Florida,SANTAROSA,L0102,F351,8,0,0,0,5,1,2,1,0.4,3.5,1,0.7,6,4,0,0,0,1,0
Florida,WAKULLA,L0414,F468,9,0,0,0,1,0.25,0,0,0,1,1,0.25,5,1,4,0,0,1,0
Florida,WAKULLA,L0980,F376,7,0,0,0,3,0.75,0,0,0,2,1,0.5,2,1,0,0,0,1,0
Florida,WAKULLA,L0453,F305,7,0,0,0,3,0.75,1,1,0.25,3,1,0.75,4,3,0,0,0,1,0
Florida,WAKULLA,L1137,F202,6,0,0,0,3,1,2,1,0.666666666666667,3,1,1,4,2,0,0,0,1,0
Florida,WAKULLA,L1063,F875,6,0,0,0,4,0.8,2,1,0.4,4,1,0.8,3,3,4,0,0,1,0
Florida,WAKULLA,L0886,F787,5,0,0,0,2,1,1,1,0.5,2,1,1,1,0,0,0,0,1,0
Florida,WAKULLA,L0572,F660,8,0,0,0,1,0.5,0,0,0,1,1,0.5,5,1,0,0,0,1,0
Florida,WAKULLA,L0022,F024,13,0,0.125,1,2,1,2,1,1,2,1,1,9,1,0,0,0,1,0
Florida,WAKULLA,L0874,F468,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Florida,WAKULLA,L1474,F021,9,0,0,0,1,0.25,0,0,0,1,1,0.25,5,2,0,0,0,1,0
Florida,WAKULLA,L0822,F055,7,0,0,0,4,1,4,1,1,4,1,1,4,3,0,0,0,1,0
Florida,WAKULLA,L0942,F024,10,0,0,0,3,1,0,0,0,3,1,1,6,2,0,500,500,1,0
Florida,WAKULLA,L0335,F219,6,0,0,0,3,0.75,1,1,0.25,3,1,0.75,0,0,0,0,0,1,0
Florida,WALTON,L1410,F464,9,0,0,0,5,1,2,1,0.4,5,1,1,7,4,0,0,0,1,0
Florida,WALTON,L0425,F433,3,0,0,0,0,0,0,0,0,0,0,0,1,1,2,550,550,0,0
Florida,WALTON,L0282,F202,8,0,0,0,3,1,0,0,0,3,1,1,3,2,0,0,0,1,0
Florida,WALTON,L0818,F055,8,0,0,0,2,0.5,2,1,0.5,2,1,0.5,5,2,5,0,0,1,0
Florida,WALTON,L0892,F468,4,0,0,0,2,1,2,1,1,2,1,1,1,0,10,0,0,1,0
Florida,WALTON,L0911,F137,5,0,0,0,2,0.5,0,0,0,1,0.75,0.25,2,2,9,3000,3000,1,0
Florida,WALTON,L1081,F024,6,0,0.333333333333333,0.333333333333333,3,1,2,1,0.666666666666667,3,1,1,4,2,0,0,0,1,0
Florida,WALTON,L0438,F780,9,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0
Florida,WALTON,L1384,F032,8,0,0,0,5,1,1,1,0.2,3.5,1,0.7,5,3,0,0,0,1,0
Florida,WALTON,L0102,F841,9,0,0,0,5,1,1,1,0.2,4.5,1,0.9,7,4,0,0,0,1,0
Florida,WALTON,L0749,F468,5,0,0.5,1,4,1,2,1,0.5,4,1,1,2,2,0,0,0,1,0
Florida,WALTON,L0887,F538,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florida,WASHINGTON,L0102,F202,11,0,0,0,6,0.857142857142857,2,1,0.285714285714286,4,1,0.571428571428571,8,5,0,300,300,1,0
Florida,WASHINGTON,L0102,F024,6,1,1,1,1,1,0,0,0,1,1,1,3,0,0,0,0,1,0
Florida,WASHINGTON,L1448,F340,10,0,0,0,4,0.8,0,0,0,4,1,0.8,6,3,0,0,0,1,0
Florida,WASHINGTON,L0595,F475,9,0,0,0,1,0.5,1,1,0.5,1,1,0.5,7,1,0,0,0,1,0
Florida,WASHINGTON,L1142,F063,11,0,0.333333333333333,0.666666666666667,8,1,7,1,0.875,8,1,1,8,6,0,150,150,1,0
Florida,WASHINGTON,L1037,F176,6,0,0,0,1,0.5,0,0,0,1,1,0.5,3,0,0,0,0,1,0
Florida,WASHINGTON,L0991,F468,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
Florida,WASHINGTON,L0160,F046,5,0,0,0,3,1,2,1,0.666666666666667,3,1,1,3,2,0,0,0,1,0
Florida,WASHINGTON,L0825,F533,8,0,0,0,5,1,2,1,0.4,5,1,1,5,3,0,0,0,1,0
Florida,WASHINGTON,L0102,F609,8,0,0,0,4,0.666666666666667,1,1,0.166666666666667,4,1,0.666666666666667,3,3,0,0,0,1,0
Florida,WASHINGTON,L1042,F606,6,0,0,0,4,1,3,1,0.75,3,1,0.75,4,3,0,0,0,1,0
Florida,WASHINGTON,L0020,F376,7,0,0.333333333333333,0.333333333333333,4,1,4,1,1,4,1,1,4,2,0,0,0,1,0
Florida,WASHINGTON,L1353,F047,10,1,1,1,8,1,4,1,0.5,8,1,1,7,6,0,0,0,1,0
Florida,WASHINGTON,L1237,F374,7,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0
Florida,WASHINGTON,L0018,F046,8,0,0,0,1,0.5,1,1,0.5,1,1,0.5,3,1,0,0,0,1,0
Florida,WASHINGTON,L1137,F477,3,0,0,0,1,0.5,1,1,0.5,1,1,0.5,1,1,9,800,800,1,0
Florida,WASHINGTON,L0363,F167,6,0,0,0,3,1,2,1,0.666666666666667,3,1,1,3,1,1,0,0,1,0
Florida,WASHINGTON,L1508,F024,8,0,0.125,0.625,4,0.8,2,1,0.4,4,1,0.8,4,2,0,0,0,1,0
Florida,WASHINGTON,L1355,F781,17,0,0,0,5,0.625,1,1,0.125,5,1,0.625,8,3,0,0,0,1,0
Florida,WASHINGTON,L0945,F176,6,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
Georgia,APPLING,L1387,F522,5,0,0,0,4,1,3,1,0.75,4,1,1,2,2,0,0,0,1,0
Georgia,APPLING,L0083,F183,11,1,1,1,4,1,2,1,0.5,4,1,1,7,2,0,700,700,1,0
Georgia,APPLING,L0650,F767,10,1,1,1,6,1,1,1,0.166666666666667,5.2,1,0.866666666666667,6,4,0,400,400,1,0
Georgia,APPLING,L0363,F330,10,0,0,0,3,0.5,3,1,0.5,2.21370967741936,1,0.368951612903226,6,4,8,1000,1000,1,0
Georgia,APPLING,L1190,F063,12,0,0,0,4,0.666666666666667,3,1,0.5,4,1,0.666666666666667,9,4,0,400,400,1,0
Georgia,APPLING,L0438,F109,6,0,0.5,1,0,0,0,0,0,0,0,0,2,0,0,2000,2000,0,0
Georgia,APPLING,L0634,F522,8,0,0,0,6,1,4,1,0.666666666666667,6,1,1,2,2,0,600,600,1,0
Georgia,APPLING,L0363,F301,5,0,0,0,4,1,4,1,1,2.17204301075269,0.97610513739546,0.543010752688172,0,0,0,250,250,1,0
Georgia,APPLING,L1596,F055,6,0,0,0,4,1,2,1,0.5,4,1,1,3,2,0,150,150,1,0
Georgia,APPLING,L0609,F202,7,0,0,0,0,0,0,0,0,0,0,0,3,1,0,200,200,0,0
Georgia,APPLING,L1609,F463,10,0,0,0,4,1,2,1,0.5,3,1,0.75,4,1,0,500,500,1,0
Georgia,APPLING,L0825,F376,11,0,0.125,0.5,8,0.888888888888889,5,1,0.555555555555556,3.58834586466165,1,0.398705096073517,8,7,4,400,400,1,0
Georgia,APPLING,L1081,F035,7,0,0,0,4,1,4,1,1,3.33333333333333,1,0.833333333333333,4,2,4,150,150,1,0
Georgia,APPLING,L1164,F035,11,1,1,1,0,0,0,0,0,0,0,0,7,5,0,200,200,0,0
Georgia,APPLING,L1081,F047,7,0,0,0,3,1,3,1,1,2.66666666666667,1,0.888888888888889,4,1,1,550,550,1,0
Georgia,APPLING,L0297,F597,7,0,0,0,4,1,0,0,0,3,1,0.75,2,1,0,50,50,1,0
Georgia,APPLING,L0309,F301,14,0,0,0,0,0,0,0,0,0,0,0,10,6,0,300,300,0,0
Georgia,APPLING,L0522,F024,11,0,0,0,5,1,3,1,0.6,5,1,1,8,3,0,300,300,1,0
Georgia,APPLING,L1005,F161,15,1,1,1,3,0.375,1,1,0.125,1.41666666666667,1,0.177083333333333,5,4,15,300,300,1,0
Georgia,APPLING,L0892,F376,9,0,0,0,2,1,2,1,1,1.77777777777778,1,0.888888888888889,6,1,10,1000,1000,1,0
Georgia,APPLING,L1081,F635,5,0,0,0,3,1,3,1,1,2.6,1,0.866666666666667,2,1,0,150,150,1,0
Georgia,APPLING,L1596,F799,14,0,0,0,6,0.857142857142857,4,1,0.571428571428571,5.25,1,0.75,9,4,11,600,600,1,0
Georgia,APPLING,L0825,F376,9,0,0.125,0.5,5,1,1,1,0.2,1.66520467836257,0.906432748538012,0.333040935672515,5,2,4,300,300,1,0
Georgia,APPLING,L1013,F184,8,0,0,0,3,1,0,0,0,3,1,1,5,2,0,100,100,1,0
Georgia,APPLING,L1609,F750,5,0,0,0,2,1,1,1,0.5,1.5,1,0.75,1,1,3,0,0,1,0
Georgia,APPLING,L1393,F167,3,0,0,0,1,1,0,0,0,1,1,1,1,0,0,50,50,1,0
Georgia,APPLING,L1142,F041,13,0,0,0,3,0.5,1,1,0.166666666666667,0.315972222222222,0.286747685185185,0.052662037037037,10,5,2,800,800,1,0
Georgia,APPLING,L1012,F533,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,500,500,0,0
Georgia,APPLING,L0579,F561,7,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1100,1100,0,0
Georgia,APPLING,L1456,F250,4,0,0,0,2,1,1,1,0.5,1.08333333333333,1,0.541666666666667,0,0,0,300,300,1,0
Georgia,APPLING,L0188,F448,4,0,0,0,2,1,1,1,0.5,2,1,1,0,0,0,150,150,1,0
Georgia,APPLING,L1498,F047,6,0,0,0,1,1,0,0,0,1,1,1,3,0,0,200,200,1,0
Georgia,APPLING,L1391,F468,12,1,1,1,4,0.5,4,1,0.5,4,1,0.5,6,4,0,700,2700,1,0
Georgia,APPLING,L1510,F096,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,300,300,0,0
Georgia,APPLING,L0309,F024,11,0,0.333333333333333,1,0,0,0,0,0,0,0,0,8,3,0,300,300,0,0
Georgia,APPLING,L1266,F468,12,0,0,0,0,0,0,0,0,0,0,0,7,4,0,100,100,0,0
Georgia,APPLING,L0918,F047,7,0,0,0,2,1,0,0,0,1.5,1,0.75,4,0,11,1500,1500,1,0
Georgia,APPLING,L0760,F202,7,0,0,0,4,1,3,1,0.75,4,1,1,2,1,0,5000,5000,1,0
Georgia,APPLING,L0136,F602,7,0,0,0,5,1,5,1,1,4.66666666666667,1,0.933333333333333,3,2,3,300,300,1,0
Georgia,APPLING,L0396,F161,9,0,0,0,5,1,3,1,0.6,4.66666666666667,1,0.933333333333333,5,3,0,300,300,1,0
Georgia,APPLING,L0359,F376,8,0,0,0,3,0.75,2,1,0.5,0.555555555555556,0.473251028806584,0.138888888888889,5,2,0,100,100,1,0
Georgia,APPLING,L1105,F202,10,0,0.333333333333333,0.333333333333333,3,0.428571428571429,0,0,0,0.777777777777778,0.604938271604938,0.111111111111111,6,4,19,1200,1200,1,0
Georgia,APPLING,L0945,F602,11,1,1,1,6,1,5,1,0.833333333333333,5,1,0.833333333333333,8,4,4,650,650,1,0
Georgia,BAKER,L0770,F368,13,0,0,0,7,1,6,1,0.857142857142857,7,1,1,10,6,0,1000,1000,1,0
Georgia,BAKER,L0709,F660,11,1,1,1,7,0.875,3,1,0.375,6.25,1,0.78125,8,6,0,0,0,1,0
Georgia,BAKER,L0023,F376,5,1,1,1,1,0.5,1,1,0.5,1,1,0.5,2,1,0,500,500,1,0
Georgia,BAKER,L0892,F434,5,0,0,0,3,1,2,1,0.666666666666667,2.6,1,0.866666666666667,2,1,6,1520,1520,1,0
Georgia,BAKER,L1162,F723,8,1,1,1,4,1,4,1,1,4,1,1,5,3,0,450,450,1,0
Georgia,BAKER,L0508,F024,4,0,0.142857142857143,0.857142857142857,1,0.333333333333333,0,0,0,0.125,0.125,0.0416666666666667,1,1,9,600,600,1,0
Georgia,BAKER,L1056,F739,6,0,0,0,2,1,2,1,1,1.5,1,0.75,3,0,0,0,0,1,0
Georgia,BAKER,L1578,F148,9,1,1,1,7,1,7,1,1,6.5,1,0.928571428571429,6,5,0,0,0,1,0
Georgia,BAKER,L1157,F047,11,0,0,0,6,1,5,1,0.833333333333333,6,1,1,8,5,0,1000,1000,1,0
Georgia,BAKER,L1480,F827,7,0,0,0,3,1,2,1,0.666666666666667,3,1,1,3,2,0,500,500,1,0
Georgia,BAKER,L0498,F047,5,0,0,0,4,1,2,1,0.5,4,1,1,2,2,0,600,600,1,0
Georgia,BAKER,L0438,F777,5,0,0.5,1,0,0,0,0,0,0,0,0,1,1,0,250,250,0,0
Georgia,BAKER,L0572,F606,4,0,0,0,3,1,3,1,1,3,1,1,1,1,0,400,400,1,0
Georgia,BAKER,L1254,F202,12,1,1,1,3,0.75,3,1,0.75,3,1,0.75,7,2,0,800,800,1,0
Georgia,BAKER,L1398,F660,9,1,1,1,4,1,2,1,0.5,3.5,1,0.875,5,2,1,400,400,1,0
Georgia,BAKER,L1175,F024,8,0,0.5,1,0,0,0,0,0,0,0,0,6,3,1,800,800,0,0
Georgia,BAKER,L0213,F024,11,0,0,0,5,0.625,0,0,0,5,1,0.625,6,4,0,1600,1600,1,0
Georgia,BAKER,L0427,F183,8,0,0,0,1,0.2,0,0,0,1,1,0.2,4,2,0,3500,3500,1,0
Georgia,BAKER,L0400,F134,8,0,0,0,0,0,0,0,0,0,0,0,5,1,0,800,800,0,0
Georgia,BAKER,L0802,F024,8,0,0,0,0,0,0,0,0,0,0,0,3,1,7,5000,5000,0,0
Georgia,BAKER,L0376,F202,10,0,0,0,6,1,4,1,0.666666666666667,6,1,1,6,3,0,500,500,1,0
Georgia,BAKER,L1177,F468,5,0,0.2,0.6,2,1,1,1,0.5,2,1,1,1,0,7.5,10000,10000,1,0
Georgia,BAKER,L1142,F808,12,0,0,0,2,0.333333333333333,0,0,0,0.181818181818182,0.173553719008265,0.0303030303030303,7,4,0,800,800,1,0
Georgia,BAKER,L0134,F055,4,1,1,1,2,1,2,1,1,2,1,1,1,1,0,300,300,1,0
Georgia,BAKER,L1507,F024,11,0,0,0,6,0.857142857142857,2,1,0.285714285714286,6,1,0.857142857142857,7,5,1,2500,2500,1,0
Georgia,BAKER,L0032,F780,10,1,1,1,4,1,2,1,0.5,3.5,1,0.875,5,1,3,10000,10000,1,0
Georgia,BAKER,L0547,F220,13,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0
Georgia,BAKER,L0679,F612,14,0,0,0,6,0.857142857142857,6,1,0.857142857142857,6,1,0.857142857142857,6,3,0,0,0,1,0
Georgia,BAKER,L0908,F471,4,0,0,0,2,1,0,0,0,1,0.75,0.5,2,1,0,0,0,1,0
Georgia,BAKER,L1177,F161,6,1,1,1,3,1,1,1,0.333333333333333,3,1,1,3,1,0,0,0,1,0
Georgia,BAKER,L0929,F077,9,0,0,0,5,1,4,1,0.8,5,1,1,6,3,1,500,500,1,0
Georgia,BAKER,L0485,F468,11,0,0,0,1,0.166666666666667,1,1,0.166666666666667,1,1,0.166666666666667,7,3,0,3000,3000,1,0
Georgia,BAKER,L1578,F376,10,1,1,1,8,1,7,1,0.875,8,1,1,6,5,0,500,500,1,0
Georgia,BAKER,L1065,F024,9,0,0.333333333333333,1,3,0.6,0,0,0,0.416666666666667,0.361979166666667,0.0833333333333333,6,3,0,0,0,1,0
Georgia,BAKER,L1137,F347,9,0,0,0,6,0.857142857142857,5,1,0.714285714285714,6,1,0.857142857142857,4,3,0,1000,1000,1,0
Georgia,BAKER,L1175,F533,8,1,1,1,0,0,0,0,0,0,0,0,5,3,0,600,600,0,0
Georgia,BAKER,L1585,F876,9,0,0,0,1,0.2,0,0,0,1,1,0.2,5,3,0,0,0,1,0
Georgia,BAKER,L0732,F468,7,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0
Georgia,BAKER,L1230,F522,5,0,0,0,2,1,0,0,0,2,1,1,2,1,0,300,300,1,0
Georgia,BAKER,L1065,F077,8,0,0,0,1,0.25,0,0,0,0.166666666666667,0.166666666666667,0.0416666666666667,4,1,2,800,800,1,0
Georgia,BAKER,L1142,F602,10,1,1,1,4,0.571428571428571,0,0,0,0.368686868686869,0.324261129816685,0.0526695526695527,5,5,5,4000,4000,1,0
Georgia,BAKER,L0388,F169,9,0,0,0,7,1,1,1,0.142857142857143,4.91666666666667,1,0.702380952380953,7,6,0,300,300,1,0
Georgia,BAKER,L1627,F445,7,0,0,0,0,0,0,0,0,0,0,0,4,2,12,7000,7000,0,0
Georgia,BAKER,L0508,F376,9,0,0.2,1,1,0.2,0,0,0,0.125,0.125,0.025,5,2,2,1500,1500,1,0
Georgia,BAKER,L1276,F281,9,0,0,0,5,1,3,1,0.6,4,1,0.8,5,3,0,0,0,1,0
Georgia,BAKER,L1142,F264,9,0,0,0,2,0.4,1,1,0.2,0.572390572390572,0.528619528619529,0.114478114478114,2,2,0,0,0,1,0
Georgia,BAKER,L0547,F413,12,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0
Georgia,BAKER,L0108,F399,7,1,1,1,5,1,4,1,0.8,4,1,0.8,5,4,0,1000,1000,1,0
